state,forecast_date,trump_forecast,trump_actual,biden_forecast,biden_actual,R_house_forecast,R_house_actual,D_house_forecast,D_house_actual,I_house_forecast,I_house_actual,R_senate_forecast,R_senate_actual,D_senate_forecast,D_senate_actual,I_senate_forecast,I_senate_actual
AZ,2020-10-12,47.86591,49.05598103046474,50.82742,49.364690614366616,47.45674777777778,47.85545890869491,52.54325222222222,52.131765357976015,NA,NA,46.81168,48.8079367761675,53.18832,51.15662692973571,NA,NA
AZ,2020-10-13,47.85619,49.05598103046474,50.83948,49.364690614366616,47.43837111111111,47.85545890869491,52.56162777777778,52.131765357976015,NA,NA,46.86982,48.8079367761675,53.13018,51.15662692973571,NA,NA
AZ,2020-10-14,47.93959,49.05598103046474,50.76466,49.364690614366616,47.372910000000005,47.85545890869491,52.62709,52.131765357976015,NA,NA,46.78572,48.8079367761675,53.21428,51.15662692973571,NA,NA
AZ,2020-10-15,47.91817,49.05598103046474,50.79889,49.364690614366616,47.30926222222222,47.85545890869491,52.69073888888889,52.131765357976015,NA,NA,46.64786,48.8079367761675,53.35214,51.15662692973571,NA,NA
AZ,2020-10-16,47.8887,49.05598103046474,50.82608,49.364690614366616,47.36792555555556,47.85545890869491,52.63207333333333,52.131765357976015,NA,NA,46.63478,48.8079367761675,53.36522,51.15662692973571,NA,NA
AZ,2020-10-17,47.82334,49.05598103046474,50.89148,49.364690614366616,47.401225555555556,47.85545890869491,52.598775555555555,52.131765357976015,NA,NA,46.6169,48.8079367761675,53.3831,51.15662692973571,NA,NA
AZ,2020-10-18,47.84247,49.05598103046474,50.89267,49.364690614366616,47.38621777777778,47.85545890869491,52.61378111111111,52.131765357976015,NA,NA,46.45964,48.8079367761675,53.54036,51.15662692973571,NA,NA
AZ,2020-10-19,47.78645,49.05598103046474,50.94682,49.364690614366616,47.366186666666664,47.85545890869491,52.633812222222225,52.131765357976015,NA,NA,46.43794,48.8079367761675,53.56206,51.15662692973571,NA,NA
AZ,2020-10-20,47.77843,49.05598103046474,50.93467,49.364690614366616,47.29791222222222,47.85545890869491,52.70208777777778,52.131765357976015,NA,NA,46.39037,48.8079367761675,53.60963,51.15662692973571,NA,NA
AZ,2020-10-21,47.84708,49.05598103046474,50.86275,49.364690614366616,47.333714444444446,47.85545890869491,52.66628444444444,52.131765357976015,NA,NA,46.61476,48.8079367761675,53.38524,51.15662692973571,NA,NA
AZ,2020-10-22,47.94664,49.05598103046474,50.76546,49.364690614366616,47.34691,47.85545890869491,52.65309,52.131765357976015,NA,NA,46.68848,48.8079367761675,53.31152,51.15662692973571,NA,NA
AZ,2020-10-23,48.02093,49.05598103046474,50.69262,49.364690614366616,47.38894444444445,47.85545890869491,52.61105555555556,52.131765357976015,NA,NA,46.90146,48.8079367761675,53.09854,51.15662692973571,NA,NA
AZ,2020-10-24,48.10574,49.05598103046474,50.61111,49.364690614366616,47.50145555555556,47.85545890869491,52.49854444444444,52.131765357976015,NA,NA,46.91818,48.8079367761675,53.08182,51.15662692973571,NA,NA
AZ,2020-10-25,48.1101,49.05598103046474,50.61089,49.364690614366616,47.49569,47.85545890869491,52.504311111111114,52.131765357976015,NA,NA,46.91887,48.8079367761675,53.08113,51.15662692973571,NA,NA
AZ,2020-10-26,48.11372,49.05598103046474,50.61109,49.364690614366616,47.409056666666665,47.85545890869491,52.590943333333335,52.131765357976015,NA,NA,46.86206,48.8079367761675,53.13794,51.15662692973571,NA,NA
AZ,2020-10-27,48.07721,49.05598103046474,50.64978,49.364690614366616,47.38032555555556,47.85545890869491,52.61967444444444,52.131765357976015,NA,NA,47.00622,48.8079367761675,52.99378,51.15662692973571,NA,NA
AZ,2020-10-28,47.84764,49.05598103046474,50.86637,49.364690614366616,46.98325888888889,47.85545890869491,53.01674111111111,52.131765357976015,NA,NA,46.67398,48.8079367761675,53.32602,51.15662692973571,NA,NA
AZ,2020-10-29,48.11758,49.05598103046474,50.59585,49.364690614366616,46.89537111111111,47.85545890869491,53.10462888888889,52.131765357976015,NA,NA,46.62411,48.8079367761675,53.37589,51.15662692973571,NA,NA
AZ,2020-10-30,47.92559,49.05598103046474,50.79562,49.364690614366616,46.95179666666667,47.85545890869491,53.04820333333333,52.131765357976015,NA,NA,46.51469,48.8079367761675,53.48531,51.15662692973571,NA,NA
AZ,2020-10-31,47.91379,49.05598103046474,50.81433,49.364690614366616,46.95655555555555,47.85545890869491,53.04344444444445,52.131765357976015,NA,NA,46.55752,48.8079367761675,53.44248,51.15662692973571,NA,NA
AZ,2020-11-01,47.90084,49.05598103046474,50.82426,49.364690614366616,47.07326888888889,47.85545890869491,52.92673111111111,52.131765357976015,NA,NA,46.88067,48.8079367761675,53.11933,51.15662692973571,NA,NA
AZ,2020-11-02,48.0891,49.05598103046474,50.67201,49.364690614366616,47.168552222222225,47.85545890869491,52.831447777777775,52.131765357976015,NA,NA,47.11478,48.8079367761675,52.88522,51.15662692973571,NA,NA
AZ,2020-11-03,48.08638,49.05598103046474,50.67472,49.364690614366616,47.16787,47.85545890869491,52.83212888888889,52.131765357976015,NA,NA,47.11549,48.8079367761675,52.88451,51.15662692973571,NA,NA
